M91669_s_at,COL17A1
L22548_at,COL18A1
U09279_at,COL19A1
D38163_s_at,COL19A1
Z74615_at,COL1A1
M55998_s_at,COL1A1
Z74616_s_at,COL1A2
V00503_at,COL1A2
M60299_at,COL2A1
X06268_at,COL2A1
J00116_s_at,COL2A1
X06700_s_at,COL3A1
M26576_cds2_at,COL4A1
X05610_at,COL4A2
M24766_s_at,COL4A2
M81379_at,COL4A3
D17391_at,COL4A4
U04520_at,COL4A5
D21337_at,COL4A6
D90279_s_at,COL5A1
M11718_at,COL5A2
X15880_at,COL6A1
M20777_at,COL6A2
X15882_at,COL6A2
X52022_at,COL6A3
M20778_s_at,COL6A3
M95610_at,COL9A2
L41162_at,COL9A3
D85433_at,COMMD1
L32137_at,COMP
M58525_s_at,COMT
Z26491_s_at,COMT
U24105_at,COPA
X82103_at,COPB1
X70476_at,COPB2
L40388_at,COPS2
U65928_at,COPS5
U70735_at,COPS6
U51205_at,COPS8
X89109_s_at,CORO1A
U57057_at,CORO2A
U82010_rna1_at,COX10
U79270_at,COX11
L77701_at,COX17
U90915_at,COX4I1
M22760_at,COX5A
M19961_at,COX5B
X15341_at,COX6A1
M83308_at,COX6A2
AC002115_cds1_at,COX6B1
X13238_at,COX6C
M83186_at,COX7A1
X15822_at,COX7A2
Z14244_at,COX7B
X16560_at,COX7C
J04823_rna1_at,COX8A
M13699_at,CP
X67318_at,CPA1
U19977_at,CPA2
M73720_at,CPA3
M81057_at,CPB1
M75106_at,CPB2
U90914_at,CPD
X51405_at,CPE
U35100_at,CPLX2
J04970_at,CPM
X14329_at,CPN1
J05158_at,CPN2
U83246_at,CPNE1
D16611_s_at,CPOX
D90282_at,CPS1
U37012_at,CPSF1
X67337_at,CPSF6
L39211_at,CPT1A
Y08682_rna1_s_at,CPT1B
U66828_s_at,CPT1B
U09646_at,CPT2
U83411_at,CPZ
X14362_at,CR1
X05309_at,CR1
L17418_cds2_s_at,CR1
M31241_s_at,CR1
M26004_s_at,CR2
S62696_s_at,CR2
S74445_at,CRABP1
M97815_at,CRABP2
U79115_s_at,CRADD
U84388_at,CRADD
X78706_at,CRAT
M27691_at,CREB1
X60003_s_at,CREB1
S78693_f_at,CREB1
AF009368_at,CREB3
L05515_at,CREB5
U89355_at,CREBBP
D14826_s_at,CREM
S68271_s_at,CREM
S68134_s_at,CREM
V00571_rna1_at,CRH
X58022_at,CRHBP
L23333_s_at,CRHR1
X72304_at,CRHR1
U34587_at,CRHR2
D42123_at,CRIP2
X95237_at,CRISP1
X95239_at,CRISP2
X95240_s_at,CRISP3
D10656_at,CRK
X59656_at,CRKL
D78012_at,CRMP1
X56692_at,CRP
D83702_at,CRY1
X14789_at,CRYAA
S45630_at,CRYAB
U59058_s_at,CRYBA1
M14306_at,CRYBA1
U59057_at,CRYBA4
U35340_at,CRYBB1
L10035_at,CRYBB2
U83115_at,CRYBG1
M17316_at,CRYGA
M11973_cds1_at,CRYGB
K03008_cds1_at,CRYGC
K03008_cds2_at,CRYGD
L02950_at,CRYM
L13278_at,CRYZ
U79280_at,CSDC2
U33286_at,CSE1L
M37435_at,CSF1
X03663_at,CSF1R
M13207_at,CSF2
X17648_at,CSF2RA
M59941_at,CSF2RB
X03656_rna1_at,CSF3
M59820_at,CSF3R
J03071_cds3_f_at,CSHL1
X59932_s_at,CSK
X78416_s_at,CSN1S1
X13766_s_at,CSN2
L10615_s_at,CSN2
X66417_at,CSN3
L37042_at,CSNK1A1
L26953_at,CSNK1A1
U29171_at,CSNK1D
L37043_at,CSNK1E
U89896_at,CSNK1G2
M55265_at,CSNK2A1
M55268_at,CSNK2A2
X57152_rna1_s_at,CSNK2B
X96753_at,CSPG4
M76378_at,CSRP1
U46006_s_at,CSRP2
U49837_at,CSRP3
X54667_s_at,CST1
M27891_at,CST3
X54667_at,CST4
U62800_at,CST6
D88422_at,CSTA
U46692_rna1_at,CSTB
L02547_at,CSTF1
M85085_at,CSTF2
U15782_at,CSTF3
U87459_at,CTAG1A
U37408_at,CTBP1
M95767_at,CTBS
U25435_at,CTCF
U81556_at,CTDSP2
U43030_at,CTF1
S52028_s_at,CTH
M37245_at,CTLA4
U03100_at,CTNNA1
M94151_at,CTNNA2
X87838_at,CTNNB1
AB002382_at,CTNND1
U96136_at,CTNND2
U52828_s_at,CTNND2
X52142_at,CTPS1
D63875_at,CTR9
M24400_at,CTRB2
S82198_at,CTRC
X71877_at,CTRL
M22960_at,CTSA
X87212_at,CTSC
M63138_at,CTSD
M84424_at,CTSE
J05036_s_at,CTSE
J04990_at,CTSG
X16832_at,CTSH
X82153_at,CTSK
X12451_at,CTSL
X77383_at,CTSO
M90696_at,CTSS
M98343_at,CTTN
U58087_at,CUL1
U83410_at,CUL2
U58089_at,CUL3
U58091_at,CUL4B
X81882_at,CUL5
D38548_at,CUL7
M74099_at,CUX1
U84487_at,CX3CL1
U20350_at,CX3CR1
U90716_at,CXADR
X54489_rna1_at,CXCL1
X02530_at,CXCL10
U59286_at,CXCL11
L36033_at,CXCL12
U19495_s_at,CXCL12
M57731_s_at,CXCL2
X53800_s_at,CXCL3
X78686_at,CXCL5
L37036_s_at,CXCL5
U83303_cds2_at,CXCL6
M28130_rna1_s_at,CXCL8
Y00787_s_at,CXCL8
X72755_at,CXCL9
U11870_rna1_at,CXCR1
L19593_at,CXCR2
U11872_at,CXCR2
U11877_at,CXCR2
U11875_s_at,CXCR2
U11878_at,CXCR2
U32674_s_at,CXCR3
X95876_at,CXCR3
L06797_s_at,CXCR4
X68149_at,CXCR5
M22976_at,CYB5A
M28713_at,CYB5R3
M21186_at,CYBA
X04011_at,CYBB
J04444_at,CYC1
M22877_at,CYCS
D38549_at,CYFIP1
L47738_at,CYFIP2
Z22780_at,CYLC1
Z46788_at,CYLC2
M14565_at,CYP11A1
M32879_at,CYP11B1
X54741_at,CYP11B2
M32879_s_at,CYP11B2
M31153_at,CYP17A1
X13589_at,CYP19A1
D21241_xpt1_s_at,CYP19A1
X02612_at,CYP1A1
M31667_f_at,CYP1A2
U03688_at,CYP1B1
M26856_s_at,CYP21A2
M17252_at,CYP21A2
L13286_at,CYP24A1
X59812_at,CYP27A1
U22028_at,CYP2A13
U22028_r_at,CYP2A13
M33318_r_at,CYP2A6
M33317_f_at,CYP2A6
U22029_f_at,CYP2A6
X13930_f_at,CYP2A6
M29874_s_at,CYP2B6
M61853_at,CYP2C18
X65962_s_at,CYP2C19
M61855_at,CYP2C9
X16866_at,CYP2D6
X07619_s_at,CYP2D7
X07618_s_at,CYP2D8P
J02843_at,CYP2E1
H46990_at,CYP2E1
J02906_at,CYP2F2P
U37143_at,CYP2J2
D00003_s_at,CYP3A4
D00408_at,CYP3A7
D00408_s_at,CYP3A7
L04751_at,CYP4A22
D13705_s_at,CYP4A22
J02871_s_at,CYP4B1
X16699_at,CYP4B1
D12620_s_at,CYP4F2
U02388_at,CYP4F2
U23942_at,CYP51A1
X56088_s_at,CYP7A1
M85169_at,CYTH1
U59752_at,CYTH2
L06633_at,CYTIP
U53446_at,DAB2
D15057_at,DAD1
L19711_at,DAG1
X13227_at,DAO
X76105_at,DAP
U18321_at,DAP3
X76104_at,DAPK1
J05032_at,DARS1
AF006041_at,DAXX
U66077_at,DAZ4
D31767_at,DAZAP2
U66726_s_at,DAZL
U65918_f_at,DAZL
X13255_at,DBH
M14200_rna1_at,DBI
X94563_xpt2_r_at,DBI
U00802_s_at,DBN1
U48213_at,DBP
M19301_at,DBT
X66785_at,DBT
M27093_s_at,DBT
U94747_at,DCAF7
U06631_at,DCAF8
D29810_at,DCBLD2
X76132_at,DCC
S81294_at,DCC
AB000895_at,DCHS1
M60527_at,DCK
D42045_at,DCLRE1A
S69231_s_at,DCT
D17547_at,DCT
L39874_at,DCTD
U73799_at,DCTN1
X98801_at,DCTN1
U50733_at,DCTN2
D84145_at,DCTN6
D87466_at,DCUN1D4
U93205_at,DDAH2
U32986_s_at,DDB1
U18300_at,DDB2
M76180_at,DDC
X82877_at,DDI2
D89858_at,DDO
D29643_at,DDOST
U48705_rna1_s_at,DDR1
X74764_at,DDR2
U49785_at,DDT
X70649_at,DDX1
U28042_at,DDX10
U75968_at,DDX12P
U59321_at,DDX17
X98743_at,DDX18
U41387_at,DDX21
U90426_at,DDX39A
Z37166_at,DDX39B
U50553_at,DDX3X
D17532_at,DDX6
Z11685_s_at,DDX6
U49352_at,DECR1
M26602_at,DEFA1
X65977_at,DEFA4
M97925_rna1_at,DEFA5
U33317_rna1_at,DEFA6
X92744_at,DEFB1
Z71389_at,DEFB4A
X64229_at,DEK
D50931_at,DELE1
U15131_at,DENND2B
X63417_at,DENND4A
M63391_rna1_at,DES
U91985_at,DFFA
L77561_at,DGCR11
D79985_at,DGCR2
L77559_at,DGCR5
L77571_at,DGCR5
X96484_at,DGCR6
X62535_at,DGKA
D63479_s_at,DGKD
U49379_at,DGKE
D26135_at,DGKG
L38707_at,DGKQ
U51477_at,DGKZ
U41668_at,DGUOK
D13643_at,DHCR24
J00139_s_at,DHFRP1
J00146_at,DHFRP3
U59748_at,DHH
M94065_at,DHODH
U79262_at,DHPS
U26266_s_at,DHPS
U31875_at,DHRS2
D50924_at,DHX34
D86977_at,DHX38
D50487_at,DHX8
L13848_at,DHX9
L22650_at,DIAPH2-AS1
U53506_at,DIO2
S79854_at,DIO3
U79246_at,DIS3
Y00978_at,DLAT
L13761_rna1_at,DLD
U13896_at,DLG1
U32376_at,DLG2
U49089_at,DLG3
U83192_at,DLG4
U67988_at,DLGAP1
D13633_at,DLGAP5
D26535_s_at,DLST
L07919_at,DLX2
U51003_s_at,DLX2
U73328_at,DLX4
U79253_at,DMAC2L
D64108_at,DMC1
D63882_s_at,DMC1
L35854_at,DMD
M18533_at,DMD
S81419_at,DMD
U89012_at,DMP1
L08835_rna2_s_at,DMPK
M87313_s_at,DMPK
L19267_at,DMWD
D42046_at,DNA2
U60666_at,DNAAF11
Z83804_at,DNAH1
Z83802_at,DNAH12
U61741_at,DNAH14
Z83799_at,DNAH17
Z83805_at,DNAH3
Z83806_at,DNAH8
X99947_at,DNAH9
L08069_at,DNAJA1
D85429_at,DNAJB1
U40992_at,DNAJB4
X98260_at,DNAJC2
U31383_at,DNAJC25-GNG10
U46571_at,DNAJC7
D83195_at,DNASE1
X90392_at,DNASE1L1
L44140_cds4_s_at,DNASE1L1
U56814_at,DNASE1L3
AD000092_cds2_at,DNASE2
L07807_s_at,DNM1
AF000430_at,DNM1L
L36983_at,DNM2
X63692_at,DNMT1
M11722_at,DNTT
U15552_at,DNTTIP2
D31897_at,DOC2A
D70830_at,DOC2B
D50857_at,DOCK1
D86964_at,DOCK2
U70987_at,DOK1
J05257_at,DPEP1
U43843_at,DPF1
U94585_at,DPF2
U34880_at,DPH1
AF007875_at,DPM1
X60708_at,DPP4
M96859_at,DPP6
Z22865_at,DPT
U20938_at,DPYD
U09178_s_at,DPYD
D78011_at,DPYS
U97105_at,DPYSL2
D78014_at,DPYSL3
M97388_at,DR1
X96506_s_at,DRAP1
M85247_at,DRD1
X58987_at,DRD1
M30625_s_at,DRD2
X51362_s_at,DRD2
L20469_s_at,DRD3
U32499_s_at,DRD3
S76942_s_at,DRD4
M67439_at,DRD5
X80754_at,DRG2
U43519_at,DRP2
X72925_at,DSC1
U51711_at,DSC2
X56807_at,DSC2
X83929_s_at,DSC3
D17427_at,DSC3
X56654_at,DSG1
Z26317_at,DSG2
M76482_at,DSG3
M69225_at,DST
S65738_at,DSTN
U84540_at,DTNA
U84551_cds2_at,DTNA
U46746_s_at,DTNA
U46744_at,DTNA
U38980_at,DTX2P1-UPK3BP1-PMS2P11
D38502_at,DTX2P1-UPK3BP1-PMS2P11
U38964_s_at,DTX2P1-UPK3BP1-PMS2P11
L16991_at,DTYMK
X68277_at,DUSP1
L11329_at,DUSP2
L05147_at,DUSP3
U48807_at,DUSP4
U15932_at,DUSP5
X93920_at,DUSP6
X93921_at,DUSP7
U27193_at,DUSP8
Y08302_at,DUSP9
U31930_at,DUT
D38024_at,DUX4
U46461_at,DVL1
D86963_at,DVL3
Z83800_at,DYNC2H1
U32944_at,DYNLL1
D50663_at,DYNLT1
U02556_at,DYNLT3
D86550_at,DYRK1A
D85759_s_at,DYRK1A
U52373_s_at,DYRK1A
Y09216_at,DYRK2
Y09305_at,DYRK4
S49592_s_at,E2F1
U47677_at,E2F1
D38550_at,E2F3
U15641_s_at,E2F4
S75174_at,E2F4
U31556_at,E2F5
U15642_s_at,E2F5
U87269_at,E4F1
L08187_at,EBI3
U86602_at,EBNA1BP2
Z37986_at,EBP
Z35307_at,ECE1
U16660_at,ECH1
D13900_at,ECHS1
L24774_s_at,ECI1
U65932_at,ECM1
AB002366_at,ECPAS
U59228_at,EDA
L26339_at,EDC4
X76383_at,EDDM3A
D86967_at,EDEM1
J05008_at,EDN1
M65199_at,EDN2
X52001_at,EDN3
D11151_at,EDNRA
D13168_at,EDNRB
L40157_at,EEA1
X03689_s_at,EEF1A1P19
J04617_s_at,EEF1A1P9
X70940_s_at,EEF1A2
X60489_at,EEF1B2
Z21507_at,EEF1D
M55409_s_at,EEF1G
X51466_at,EEF2
U03877_at,EFEMP1
M57730_at,EFNA1
L37360_s_at,EFNA4-EFNA3
U14187_at,EFNA4-EFNA3
U26403_at,EFNA5
U09303_at,EFNB1
U81262_at,EFNB2
U66406_at,EFNB3
D63477_at,EFR3A
D21163_at,EFTUD2
X04571_at,EGF
U89336_cds6_at,EGFL8
X00588_at,EGFR
X52541_at,EGR1
J04076_at,EGR2
X63741_s_at,EGR3
X60104_s_at,EGR4
L07077_at,EHHADH
X69838_at,EHMT2
L26247_at,EIF1
L18960_at,EIF1AX
U50648_s_at,EIF2AK2
X95648_at,EIF2B1
L40395_at,EIF2B2
U23028_at,EIF2B5
J02645_at,EIF2S1
U26032_at,EIF2S1
M29536_at,EIF2S2
L19161_at,EIF2S3
U58046_s_at,EIF3A
U78525_at,EIF3B
U46025_at,EIF3CL
U62962_at,EIF3E
U94855_at,EIF3F
U36764_at,EIF3I
D13748_at,EIF4A1P2
D30655_at,EIF4A2
D21853_at,EIF4A3
X55733_at,EIF4BP3
M15353_at,EIF4EP2
D12686_at,EIF4G1
U73824_at,EIF4G2
Z34918_at,EIF4G3
D26068_at,EIF4H
U49436_at,EIF5
S72024_s_at,EIF5A
U17969_at,EIF5AP4
M27783_s_at,ELANE
M20203_s_at,ELANE
Y00477_at,ELANE
U38175_at,ELAVL1
U13706_at,ELAVL2
U29943_s_at,ELAVL2
S69265_s_at,ELAVL3
M62843_at,ELAVL4
M82882_at,ELF1
U43189_s_at,ELF2
U49278_at,ELF3
U73843_at,ELF3
U32645_at,ELF4
M25269_at,ELK1
Z36715_at,ELK3
M85164_at,ELK4
M85165_at,ELK4
U16282_at,ELL
U88629_at,ELL2
D87457_at,ELMO1
X52896_s_at,ELN
U77846_rna1_s_at,ELN
L47345_at,ELOA
L34587_at,ELOC
D42044_at,EMC1
D14659_at,EMC2
X82434_at,EMD
U72507_at,EMG1
U72514_at,EMG1
U97018_at,EML1
Y07909_at,EMP1
U43916_s_at,EMP1
U52100_at,EMP2
U52101_at,EMP3
L12701_cds2_at,EN2
M32402_at,ENDOU
X72012_at,ENG
M14328_s_at,ENO1
X51956_rna1_at,ENO2
X16504_s_at,ENO3
X67098_at,ENOSF1
S72904_at,ENOX2
L12468_at,ENPEP
D12485_at,ENPP1
L46720_s_at,ENPP2
L35594_at,ENPP2
S73813_at,ENTPD1
L27479_at,ENTREP1
U66052_at,EOLA1-DT
L43576_at,EOLA2
L43575_s_at,EOLA2
L43579_s_at,EOLA2
U66048_at,EOLA2-DT
U01877_at,EP300
U81984_at,EPAS1
M61733_at,EPB41
M60298_at,EPB42
M93036_at,EPCAM
M18391_s_at,EPHA1
M59371_at,EPHA2
M83941_at,EPHA3
L36645_at,EPHA4
X95425_s_at,EPHA5
L36644_at,EPHA5
L36642_at,EPHA7
L40636_at,EPHB1
L41939_at,EPHB2
X75208_at,EPHB3
U07695_at,EPHB4
L25878_s_at,EPHX1
L05779_at,EPHX2
X02158_rna1_at,EPO
M60459_at,EPOR
X97671_at,EPOR
X54326_at,EPRS1
Z29064_at,EPS15
U12535_at,EPS8
X14346_at,EPX
U59111_at,EPYC
M12036_at,ERBB2
X03363_s_at,ERBB2
M34309_at,ERBB3
S61953_at,ERBB3
L07868_at,ERBB4
M13194_at,ERCC1
X52221_at,ERCC2
M31899_at,ERCC3
U64315_s_at,ERCC4
U28413_at,ERCC8
U15655_at,ERF
M21535_at,ERG
M17254_s_at,ERG
D85758_at,ERH
X94910_at,ERP29
K03498_xpt1_s_at,ERVK-28
X72790_at,ERVK-7
D28416_at,ESD
M13450_at,ESD
X89426_at,ESM1
D79987_at,ESPL1
X03635_at,ESR1
X86816_at,ESR1
X99101_at,ESR2
L38487_at,ESRRA
X51417_at,ESRRB
L77566_at,ESS2
X81625_at,ETF1
M75715_s_at,ETF1P1
J04058_at,ETFA
X71129_at,ETFB
S69232_at,ETFDH
J04101_at,ETS1
J04102_at,ETS2
U17163_at,ETV1
AC002115_cds3_at,ETV2
L16464_at,ETV3
U18018_at,ETV4
X96381_rna1_at,ETV5
U11732_at,ETV6
U63312_at,ETV6
M55267_at,EVI2A
M60830_at,EVI2B
U53786_at,EVPL
X60655_at,EVX1
X66899_at,EWSR1
U85946_at,EXOC5
X66113_s_at,EXOSC10
U07563_cds1_at,EXOSC2
D29958_at,EXOSC7
X64559_at,EXOSC7
M58460_at,EXOSC9
S79639_at,EXT1
U72263_s_at,EXT2
U67368_s_at,EXT2
U67191_at,EXTL1
U76189_at,EXTL2
U96629_rna2_at,EXTL3
Y10260_at,EYA1
U71207_at,EYA2
Y10262_s_at,EYA3
U50315_at,EZH1
U61145_at,EZH2
X51521_at,EZR
L29433_at,F10
M20218_at,F11
M17466_at,F12
M14539_at,F13A1
M64554_rna1_at,F13B
X51823_s_at,F13B
M17262_at,F2
M62424_at,F2R
U34038_at,F2RL1
U92971_at,F2RL2
M27436_s_at,F3
M16967_at,F5
M13232_s_at,F7
M14113_at,F8
M34677_at,F8A3
K02402_at,F9
U82535_at,FAAH
M10050_at,FABP1
M18079_at,FABP2
U57623_s_at,FABP3
J02874_at,FABP4
M94856_at,FABP5P1
X90908_at,FABP6
X84709_at,FADD
M55150_at,FAH
U79298_at,FAM110B
D80005_at,FAM120A
U79304_at,FAM13C
D87470_at,FAM168A
AB000460_at,FAM193A
U79274_at,FAM216A
X91348_at,FAM246C
D50915_at,FAM30A
X55448_cds2_at,FAM3A
D87120_at,FAM3C
D83260_s_at,FAM50A
D50930_at,FAM53B
X99226_at,FANCA
X66894_s_at,FANCC
U09278_at,FAP
U07424_at,FARSA
X63717_at,FAS
X82279_s_at,FAS
X83492_at,FAS
X83492_s_at,FAS
X89101_s_at,FAS
D38122_at,FASLG
U11821_s_at,FASLG
S80437_s_at,FASN
X86779_at,FASTK
X87241_at,FAT1
M30448_s_at,FBL
X53742_at,FBLN1
X82494_at,FBLN2
L13923_at,FBN1
U03272_at,FBN2
U21931_at,FBP1
Y10812_at,FBP2
U79257_at,FBXO21
Y10936_at,FBXO46
U07000_cds4_at,FBXW4P1
X54150_at,FCAR
X87767_at,FCAR
X06948_at,FCER1A
M33195_at,FCER1G
M15059_at,FCER2
D84239_at,FCGBP
M63835_at,FCGR1CP
X68090_s_at,FCGR2A
X62573_at,FCGR2B
M31932_at,FCGR2C
J04162_at,FCGR3B
U12255_at,FCGRT
D83920_at,FCN1
D63160_at,FCN2
X69141_at,FDFT1
Z47055_s_at,FDPS
M23668_at,FDX1
M58509_cds1_s_at,FDXR
D00726_at,FECH
Z24725_at,FERMT2
X52192_at,FES
Y08976_at,FEV
U60060_at,FEZ1
U60062_at,FEZ1
L17328_at,FEZ2
U60061_at,FEZ2
U69140_s_at,FEZ2
M58569_s_at,FGA
J00129_at,FGB
U11690_at,FGD1
X59065_at,FGF1
Z70276_s_at,FGF12
U66198_at,FGF13
J04513_at,FGF2
M27968_s_at,FGF2
X14445_at,FGF3
J02986_cds1_at,FGF4
M17446_s_at,FGF4
M37825_at,FGF5
X63454_at,FGF6
M60828_at,FGF7
S81661_s_at,FGF7
U47011_cds1_at,FGF8
D14838_at,FGF9
M60047_at,FGFBP1
X66945_at,FGFR1
M87770_at,FGFR2
M64347_at,FGFR3
X58255_at,Fgfr3
L03840_s_at,FGFR4
M10014_cds1_at,FGG
D14446_at,FGL1
Z36531_at,FGL2
M19722_at,FGR
U59309_at,FH
U76272_at,FHIT
U60115_at,FHL1
L42176_at,FHL2
U60116_at,FHL3
D87464_at,FIG4
U53445_at,FILIP1L
M34539_at,FKBP1A
M75099_at,FKBP2
M90820_at,FKBP3
M88279_at,FKBP4
U42031_at,FKBP5
L37033_at,FKBP8
U79241_at,FLAD1
M60503_at,FLG
M98833_at,FLI1
U80184_rna1_at,FLII
X53416_at,FLNA
M62994_at,FLNB
X70083_at,FLNC
M60922_at,FLOT2
S77812_at,FLT1
X51602_at,FLT1
U02687_at,FLT3
U04806_s_at,FLT3LG
U03858_at,FLT3LG
X69878_at,FLT4
M64082_at,FMO1
Y09267_at,FMO2
M83772_at,FMO3
Z11737_at,FMO4
Z47553_at,FMO5
U05291_at,FMOD
X75546_at,FMOD
M67468_s_at,FMR1
L19493_s_at,FMR1
X69962_s_at,FMR1
X02761_s_at,FN1
L10413_at,FNTA
L00634_s_at,FNTA
M99487_at,FOLH1
S76978_s_at,FOLH1
U20391_rna6_at,FOLR1
U78793_at,FOLR1
J02876_at,FOLR2
U08471_at,FOLR3
V01512_rna1_at,FOS
L49169_at,FOSB
X16707_at,FOSL1
X16706_at,FOSL2
U39840_at,FOXA1
Y08223_at,FOXC2
U59831_rna1_s_at,FOXD1
U89995_at,FOXE1
U13219_at,FOXF1
U13220_at,FOXF2
X74142_at,FOXG1
L13203_at,FOXI1
X99350_rna1_at,FOXJ1
X60787_s_at,FOXK2
U74612_at,FOXM1
U68723_at,FOXN3
U02310_at,FOXO1
U36922_at,FOXO1
X93996_rna1_at,FOXO4
M98045_at,FPGS
M60626_at,FPR1
D10922_s_at,FPR2
L76159_at,FRG1
U22322_s_at,FRK
AB002314_at,FRMPD4
U50534_at,FRY
AC000062_at,FRY
U91903_at,FRZB
U03057_at,FSCN1
M54914_s_at,FSHB
M65085_at,FSHR
M19481_at,FST
U06863_at,FSTL1
L20941_at,FTH1
M11147_at,FTLP3
U79260_at,FTO
U05040_at,FUBP1
U69127_at,FUBP3
M29877_at,FUCA1
X17094_at,FURIN
X71428_at,FUS
D87937_at,FUT1
M35531_at,FUT1
U17894_at,FUT2
S52969_cds1_s_at,FUT3
U27333_s_at,FUT3
U27326_s_at,FUT3
M58597_at,FUT4
U27330_at,FUT5
U27333_at,FUT6
X78031_at,FUT7
D89289_at,FUT8
U43747_s_at,FXN
U43753_cds2_at,FXN
U25165_at,FXR1
U31501_at,FXR2
U50743_at,FXYD2
X86400_at,FXYD2
U28249_at,FXYD3
X93036_at,FXYD3
U93049_at,FYB1
M14676_at,FYN
L37882_at,FZD2
U43318_at,FZD5
U82169_at,FZD9
M72885_rna1_s_at,G0S2
U32519_at,G3BP1
U01120_at,G6PC1
X55448_cds1_s_at,G6PD
X55079_rna1_at,GAA
U43885_at,GAB1
U13044_at,GABPA
U13045_at,GABPB1
X14766_at,GABRA1
D38503_at,GABRA2
S62907_s_at,GABRA2
A28102_at,GABRA3
L08485_at,GABRA5
S81944_at,GABRA6
M59216_s_at,GABRB1
X14767_at,GABRB1
M82919_at,GABRB3
U66661_at,GABRE
X15376_at,GABRG2
U47334_at,GABRQ
M62400_at,GABRR1
M86868_at,GABRR2
M81883_at,GAD1
M74826_at,GAD2
M81882_at,GAD2
M60974_s_at,GADD45A
U19142_at,GAGE1
U19147_s_at,GAGE2E
M77140_at,GAL
D88667_at,GAL3ST1
L23116_at,GALC
L41668_rna1_at,GALE
L76927_rna1_at,GALK1
U11036_at,GALM
U06088_at,GALNS
S82597_rna1_s_at,GALNT1
X92689_at,GALNT3
M60091_at,GALT
M18731_at,GALT
Z49878_at,GAMT
D42041_at,GANAB
S66541_s_at,GAP43
M25667_at,GAP43
AFFX-HUMGAPDH/M33197_5_at,GAPDH
AFFX-HUMGAPDH/M33197_M_at,GAPDH
AFFX-HUMGAPDH/M33197_3_at,GAPDH
X01677_f_at,GAPDH
AFFX-HUMGAPDH/M33197_5_st,GAPDH
U09510_s_at,GARS1
U09587_at,GARS1
X54199_s_at,GART
L13698_at,GAS1
Y07846_at,GAS2L1
L13720_at,GAS6
M15958_at,GAST
X17254_at,GATA1
M68891_at,GATA2
M77810_at,GATA2
X58072_at,GATA3
X55037_s_at,GATA3
L34357_at,GATA4
U66075_at,GATA6
AC000064_cds1_at,GATAD1
U53003_at,GATD3
D86062_s_at,GATD3
S68805_at,GATM
X86401_s_at,GATM
J03060_at,GBA1
L07956_at,GBE1
D87435_at,GBF1
M55542_at,GBP1
M55543_at,GBP2
L11239_at,GBX1
M11321_at,GC
M81637_at,GCA
U69141_at,GCDH
M29204_at,GCFC2
J04040_at,GCG
V01515_cds1_at,GCG
L20316_at,GCGR
U19523_at,GCH1
U78190_rna1_at,GCHFR
M90299_at,GCK
Z48475_at,GCKR
M90656_at,GCLC
L35546_at,GCLM
D88613_at,GCM1
D86973_at,GCN1
L41390_at,GCNT1
M97347_s_at,GCNT1
L41607_at,GCNT2
D00723_at,GCSH
M62302_at,GDF1
D49493_at,GDF10
AB000584_at,GDF15
X80915_rna1_at,GDF5
X79353_at,GDI1
D13988_at,GDI2
L19063_at,GDNF
U10550_at,GEM
AFFY gene name,gene symbol
Y12478_at,GET1
X93498_at,GET1-SH3BGR
U60276_at,GET3
S40719_s_at,GFAP
U31176_at,GFER
U67369_at,GFI1
M90516_at,GFPT1
AF002700_at,GFRA2
U58766_at,GFUS
D63876_at,GGA3
L17128_at,GGCX
U55206_at,GGH
M64099_at,GGT5
J00148_cds2_f_at,GH1
J03756_at,GH2
X06562_at,GHR
Z11850_at,GHR
L00137_cds1_at,GHRH
L01406_at,GHRHR
U17579_rna1_at,GHRHR
D80008_at,GINS1
M18185_at,GIP
U39231_at,GIPR
X81832_s_at,GIPR
D63482_at,GIT2
X52947_at,GJA1
U64573_s_at,GJA1
M96789_at,GJA4
U03486_at,GJA5
X04325_at,GJB1
M86849_at,GJB2
L13943_at,GK
X68285_s_at,GK2
X78712_at,GK2
X69886_s_at,GK4P
X78711_at,GK4P
X14448_at,GLA
M34423_at,GLB1
M64590_at,GLDC
U28811_at,GLG1
X07384_at,GLI1
D14827_at,GLI2
M57609_at,GLI3
U00943_at,GLIPR1
U16307_at,GLIPR1
X91911_s_at,GLIPR1
U73704_at,GLMN
D13315_at,GLO1
U01157_at,GLP1R
X52009_s_at,GLRA1
X52008_at,GLRA2
U33267_at,GLRB
X76648_at,GLRX
M20867_s_at,GLUD2
X59834_at,GLUL
X62078_at,GM2A
AB001106_at,GMFB
AB000381_s_at,GML
M24470_at,GMPR
M69013_at,GNA11
L22075_at,GNA13
M63904_at,GNA15
M17219_at,GNAI1
X04828_at,GNAI2
M27543_at,GNAI3
L10665_at,GNAL
M60165_cds1_at,GNAO1
U40038_at,GNAQ
U43083_at,GNAQ
M21142_cds2_s_at,GNAS
AC002077_at,GNAT1
X15088_at,GNAT1
Z18859_rna1_at,GNAT2
J03260_s_at,GNAZ
X04526_at,GNB1
M36430_s_at,GNB1
M36429_s_at,GNB2
M31328_at,GNB3
U47931_at,GNB3
U31384_at,GNG11
U31382_at,GNG4
S62027_s_at,GNGT1
AC002076_cds2_at,GNGT1
X66436_at,GNL1
L05425_at,GNL2
M85276_at,GNLY
D31766_at,GNPDA1
X01059_at,GNRH1
L07949_at,GNRHR
